medicament_id,numero_lot,quantite_en_stock,date_fabrication,date_expiration,emplacement,dernier_reapprovisionnement
2115,2312-K554,36,2023-12-09,2027-03-09,Rayon8,2025-03-03
2115,2406-Y062,40,2024-06-09,2027-07-09,A9,2026-03-14
2115,2504-F513,122,2025-04-09,2027-12-09,A11,2025-08-09
2116,2403-F137,54,2024-03-09,2026-12-09,B6,2024-05-11
2116,2408-K238,4,2024-08-09,2027-07-09,D15,2025-12-01
2116,2501-P164,123,2025-01-09,2028-04-09,A6,2026-07-01
2117,2406-V539,186,2024-06-09,2027-12-09,Rayon4,2024-11-10
2117,2502-L164,63,2025-02-09,2028-02-09,D14,2025-10-07
2117,2508-N041,145,2025-08-09,2028-07-09,Rayon5,2026-05-06
2118,2312-N204,173,2023-12-09,2026-01-09,D7,2025-04-04
2118,2411-F617,96,2024-11-09,2027-08-09,C4,2025-06-21
2119,2402-C280,190,2024-02-09,2026-04-09,Rayon4,2025-03-24
2119,2412-C306,39,2024-12-09,2028-05-09,Rayon8,2026-06-29
2119,2508-B457,79,2025-08-09,2028-11-09,A15,2026-02-10
2120,2405-F604,152,2024-05-09,2027-03-09,Rayon9,2026-03-26
2120,2501-Z325,163,2025-01-09,2027-11-09,C20,2026-04-01
2120,2508-X103,63,2025-08-09,2028-01-09,A8,2026-03-21
2121,2309-A173,87,2023-09-09,2026-01-09,Rayon6,2024-11-25
2121,2401-H838,126,2024-01-09,2026-04-09,C5,2025-02-24
2122,2501-H898,192,2025-01-09,2028-01-09,Rayon8,2026-01-02
2122,2509-F033,117,2025-09-09,2029-03-09,A16,2025-11-11
2122,2602-V167,159,2026-02-09,2029-06-09,B4,2026-02-15
2123,2411-P911,97,2024-11-09,2028-02-09,D20,2025-11-29
2123,2507-G055,72,2025-07-09,2028-08-09,D2,2026-04-09
2123,2607-E189,166,2026-07-09,2029-12-09,D13,2026-07-10
2124,2403-G860,129,2024-03-09,2026-08-09,C12,2025-11-15
2124,2411-N343,7,2024-11-09,2027-09-09,C20,2025-02-22
2125,2311-K937,33,2023-11-09,2026-03-09,A19,2024-02-15
2125,2409-G808,79,2024-09-09,2027-05-09,B12,2024-10-22
2126,2407-C851,138,2024-07-09,2027-06-09,Rayon6,2026-07-04
2126,2506-R064,199,2025-06-09,2028-04-09,Rayon9,2026-04-14
2127,2407-X822,177,2024-07-09,2027-07-09,Rayon2,2025-08-31
2127,2411-B250,179,2024-11-09,2027-12-09,D13,2026-04-09
2128,2411-C864,59,2024-11-09,2028-03-09,C9,2026-05-12
2128,2511-Y786,130,2025-11-09,2029-03-09,A15,2026-04-16
2128,2607-T965,48,2026-07-09,2030-01-09,C20,2026-07-09
2129,2501-P674,190,2025-01-09,2027-02-09,D5,2026-04-08
2129,2506-V635,22,2025-06-09,2028-12-09,B3,2025-12-11
2129,2602-R232,184,2026-02-09,2029-04-09,C14,2026-06-19
2130,2405-M510,198,2024-05-09,2026-10-09,C20,2024-09-29
2130,2501-K171,104,2025-01-09,2027-06-09,A19,2025-09-01
2130,2509-T754,78,2025-09-09,2028-07-09,Rayon5,2025-10-09
2131,2501-B286,39,2025-01-09,2028-01-09,C8,2026-05-30
2131,2601-L881,81,2026-01-09,2028-11-09,B4,2026-05-20
2131,2604-M305,126,2026-04-09,2029-04-09,Rayon8,2026-06-05
2132,2410-F333,193,2024-10-09,2028-01-09,C10,2025-01-16
2132,2507-B120,24,2025-07-09,2028-11-09,D7,2025-11-29
2133,2309-V471,117,2023-09-09,2025-12-09,A1,2026-04-13
2133,2404-F942,137,2024-04-09,2027-08-09,D3,2025-03-02
2134,2411-C038,154,2024-11-09,2027-11-09,Rayon9,2024-12-25
2134,2505-E409,39,2025-05-09,2028-04-09,D7,2025-06-02
2134,2602-W732,73,2026-02-09,2028-10-09,C17,2026-06-16
2135,2411-D654,80,2024-11-09,2027-04-09,B7,2026-04-24
2135,2503-F160,121,2025-03-09,2027-05-09,A9,2025-10-27
2135,2509-G441,151,2025-09-09,2028-11-09,D13,2026-07-05
2136,2311-C064,198,2023-11-09,2025-12-09,Rayon1,2025-08-05
2136,2408-K995,144,2024-08-09,2026-08-09,C12,2025-02-23
2137,2407-B370,187,2024-07-09,2026-09-09,C8,2024-11-29
2137,2506-J553,155,2025-06-09,2028-03-09,A13,2026-02-15
2138,2402-R477,142,2024-02-09,2027-01-09,A9,2025-02-17
2138,2501-R209,183,2025-01-09,2028-04-09,Rayon7,2025-12-10
2139,2311-E502,197,2023-11-09,2026-01-09,C19,2025-01-26
2139,2407-J424,21,2024-07-09,2027-01-09,A17,2026-03-16
2139,2504-T980,77,2025-04-09,2028-10-09,B8,2026-02-19
2140,2407-C793,199,2024-07-09,2027-07-09,B3,2025-08-31
2140,2412-V930,177,2024-12-09,2027-08-09,A2,2025-03-06
2140,2510-V870,18,2025-10-09,2029-01-09,C7,2026-03-03
2141,2403-V857,86,2024-03-09,2027-06-09,A20,2024-07-30
2141,2411-P580,14,2024-11-09,2027-10-09,C8,2025-09-26
2141,2504-R265,191,2025-04-09,2028-08-09,B11,2026-03-09
2142,2403-B008,197,2024-03-09,2027-02-09,C17,2024-04-12
2142,2409-D306,5,2024-09-09,2027-09-09,Rayon8,2026-01-14
2142,2508-L990,156,2025-08-09,2029-01-09,A16,2025-10-28
2143,2401-F632,92,2024-01-09,2026-06-09,A18,2024-06-04
2143,2409-C138,172,2024-09-09,2027-08-09,Rayon2,2026-04-15
2144,2310-P085,200,2023-10-09,2025-10-09,D13,2024-03-05
2144,2402-D088,82,2024-02-09,2027-02-09,B3,2024-12-11
2145,2408-T948,24,2024-08-09,2028-01-09,D19,2024-08-20
2145,2501-L575,88,2025-01-09,2028-03-09,Rayon3,2025-03-22
2146,2405-R673,123,2024-05-09,2026-09-09,B5,2024-06-23
2146,2410-D108,11,2024-10-09,2027-06-09,C6,2026-05-16
2147,2312-N183,175,2023-12-09,2026-12-09,Rayon2,2025-11-04
2147,2410-L175,45,2024-10-09,2028-03-09,D18,2025-08-05
2148,2411-E622,135,2024-11-09,2028-03-09,D12,2025-10-19
2148,2509-N594,24,2025-09-09,2028-11-09,A10,2026-06-27
2149,2311-P178,134,2023-11-09,2026-02-09,Rayon4,2024-07-25
2149,2407-X641,137,2024-07-09,2027-09-09,C18,2024-09-26
2149,2501-Y047,138,2025-01-09,2027-11-09,Rayon7,2025-12-17
2150,2403-F277,75,2024-03-09,2026-07-09,A20,2025-11-28
2150,2503-L485,163,2025-03-09,2028-04-09,D18,2025-11-15
2151,2311-K589,179,2023-11-09,2026-03-09,A5,2023-11-17
2151,2405-A594,69,2024-05-09,2027-11-09,D11,2026-02-21
2152,2402-Z787,172,2024-02-09,2026-11-09,C9,2025-12-08
2152,2410-L156,68,2024-10-09,2027-09-09,D4,2025-08-31
2153,2404-J580,140,2024-04-09,2026-06-09,A20,2025-03-21
2153,2501-L603,120,2025-01-09,2028-07-09,C20,2025-04-11
2154,2407-D903,161,2024-07-09,2026-10-09,C13,2024-10-18
2154,2501-T707,142,2025-01-09,2028-07-09,D13,2025-07-06
2155,2311-R869,196,2023-11-09,2026-08-09,Rayon4,2025-06-14
2155,2411-D055,91,2024-11-09,2027-05-09,Rayon4,2026-01-23
2156,2405-R191,174,2024-05-09,2027-05-09,B18,2024-06-07
2156,2505-G525,186,2025-05-09,2027-08-09,D12,2025-10-15
2157,2401-H364,170,2024-01-09,2027-05-09,B7,2026-06-04
2157,2501-F541,84,2025-01-09,2027-09-09,C5,2026-01-09
2157,2507-D068,38,2025-07-09,2028-10-09,B4,2025-08-25
2158,2408-K341,57,2024-08-09,2027-08-09,B6,2025-01-28
2158,2501-X537,129,2025-01-09,2028-01-09,B15,2026-01-06
2159,2409-E612,16,2024-09-09,2027-06-09,Rayon5,2025-11-26
2159,2507-X470,22,2025-07-09,2027-11-09,C19,2025-10-20
2159,2606-D985,119,2026-06-09,2028-11-09,D14,2026-06-29
2160,2501-P273,200,2025-01-09,2027-08-09,Rayon9,2025-09-06
2160,2506-C094,119,2025-06-09,2028-02-09,C17,2025-11-14
2161,2403-Y527,160,2024-03-09,2027-01-09,D1,2024-07-20
2161,2412-V466,154,2024-12-09,2027-08-09,B5,2025-12-11
2161,2504-M384,194,2025-04-09,2027-12-09,A8,2026-03-09
2162,2310-W847,57,2023-10-09,2026-05-09,Rayon1,2025-07-18
2162,2402-E399,18,2024-02-09,2026-11-09,D6,2026-06-30
2162,2407-K116,97,2024-07-09,2027-10-09,A18,2025-01-26
2163,2407-E652,29,2024-07-09,2026-09-09,D3,2024-12-12
2163,2507-T771,167,2025-07-09,2027-07-09,C14,2025-11-29
2164,2407-H409,8,2024-07-09,2026-07-09,A17,2024-07-31
2164,2505-A923,154,2025-05-09,2028-03-09,Rayon6,2025-06-05
2164,2510-H642,129,2025-10-09,2028-06-09,Rayon8,2026-06-11
2165,2405-C429,141,2024-05-09,2027-01-09,A14,2025-10-11
2165,2412-K638,195,2024-12-09,2027-02-09,B2,2024-12-30
2166,2412-N606,139,2024-12-09,2027-04-09,Rayon3,2025-06-10
2166,2506-C403,63,2025-06-09,2028-12-09,B13,2026-04-04
2167,2309-C870,153,2023-09-09,2026-04-09,Rayon8,2025-09-16
2167,2407-M128,96,2024-07-09,2026-12-09,D20,2025-11-27
2167,2501-P615,72,2025-01-09,2027-08-09,A9,2025-06-15
2168,2404-G668,59,2024-04-09,2026-08-09,C18,2025-06-19
2168,2501-L454,116,2025-01-09,2027-08-09,C18,2025-06-25
2168,2601-L711,75,2026-01-09,2029-01-09,C10,2026-01-09
2169,2310-W027,96,2023-10-09,2026-04-09,D18,2024-10-02
2169,2408-Z278,86,2024-08-09,2027-02-09,B2,2025-04-06
2169,2504-C839,107,2025-04-09,2027-06-09,Rayon4,2026-05-07
2170,2401-W709,42,2024-01-09,2026-01-09,D9,2024-03-28
2170,2412-D778,197,2024-12-09,2028-04-09,C8,2025-02-13
2171,2412-F150,145,2024-12-09,2027-10-09,D4,2025-07-21
2171,2511-V804,190,2025-11-09,2028-10-09,Rayon5,2025-12-12
2171,2606-H405,18,2026-06-09,2029-02-09,A16,2026-07-06
2172,2401-R369,62,2024-01-09,2026-07-09,B3,2026-03-26
2172,2411-H780,194,2024-11-09,2027-11-09,A6,2026-06-13
2173,2311-P875,41,2023-11-09,2027-02-09,C20,2025-11-14
2173,2406-L612,199,2024-06-09,2027-08-09,Rayon4,2024-07-21
2174,2412-F845,5,2024-12-09,2027-03-09,Rayon7,2024-12-12
2174,2505-R296,45,2025-05-09,2028-05-09,C18,2025-12-12
2175,2412-K470,30,2024-12-09,2028-02-09,C12,2025-11-13
2175,2507-R247,23,2025-07-09,2028-06-09,B19,2025-12-12
2176,2404-K439,39,2024-04-09,2027-02-09,Rayon8,2025-01-12
2176,2504-P235,111,2025-04-09,2027-05-09,B13,2025-05-08
2177,2411-C765,28,2024-11-09,2026-12-09,Rayon8,2025-11-19
2177,2507-E217,50,2025-07-09,2027-10-09,D14,2025-11-30
2177,2601-X233,198,2026-01-09,2029-02-09,A11,2026-05-03
2178,2402-B096,54,2024-02-09,2027-05-09,Rayon2,2026-01-30
2178,2412-R239,74,2024-12-09,2027-10-09,D17,2026-01-05
2179,2402-P155,185,2024-02-09,2026-02-09,C18,2025-11-21
2179,2407-N671,183,2024-07-09,2027-04-09,C17,2025-06-20
2180,2404-J862,12,2024-04-09,2026-07-09,Rayon7,2024-10-18
2180,2503-J263,178,2025-03-09,2027-11-09,A17,2025-06-20
2180,2601-F675,187,2026-01-09,2028-04-09,Rayon8,2026-01-12
2181,2407-D415,33,2024-07-09,2026-11-09,D16,2025-02-26
2181,2501-P335,41,2025-01-09,2027-08-09,Rayon7,2025-09-14
2182,2408-L184,25,2024-08-09,2027-08-09,B11,2024-12-01
2182,2508-Y118,111,2025-08-09,2028-08-09,C13,2026-03-10
2183,2312-C532,61,2023-12-09,2027-01-09,Rayon1,2025-01-19
2183,2404-K670,114,2024-04-09,2027-10-09,A14,2024-10-14
2184,2407-F145,6,2024-07-09,2027-02-09,Rayon4,2026-06-02
2184,2504-F907,161,2025-04-09,2027-09-09,D16,2026-06-01
2185,2409-X919,198,2024-09-09,2028-01-09,B8,2025-10-22
2185,2503-B665,119,2025-03-09,2028-07-09,Rayon7,2026-04-27
2185,2507-B443,79,2025-07-09,2028-10-09,D14,2025-12-15
2186,2309-R616,78,2023-09-09,2026-01-09,Rayon8,2024-01-22
2186,2404-N818,23,2024-04-09,2026-06-09,C12,2025-06-10
2186,2409-B397,108,2024-09-09,2026-10-09,A18,2024-12-05
2187,2404-H695,54,2024-04-09,2027-08-09,B7,2025-05-04
2187,2412-E379,168,2024-12-09,2027-10-09,C14,2026-01-22
2188,2311-D502,14,2023-11-09,2026-08-09,C12,2024-06-22
2188,2411-T268,18,2024-11-09,2027-08-09,Rayon6,2026-06-26
2188,2508-G947,90,2025-08-09,2027-11-09,Rayon4,2025-10-24
2189,2407-K092,9,2024-07-09,2027-05-09,A19,2025-05-19
2189,2503-G877,23,2025-03-09,2027-11-09,D10,2025-04-13
2189,2508-F344,18,2025-08-09,2027-12-09,B14,2025-09-13
2190,2402-C836,74,2024-02-09,2027-05-09,Rayon5,2025-10-19
2190,2408-Z461,8,2024-08-09,2027-10-09,A19,2024-09-17
2190,2503-L520,29,2025-03-09,2027-12-09,D11,2025-12-07
2191,2402-V821,95,2024-02-09,2026-05-09,C3,2026-05-09
2191,2407-D762,126,2024-07-09,2026-08-09,C14,2026-03-07
2191,2502-H039,101,2025-02-09,2028-06-09,D8,2026-02-16
2192,2411-G330,120,2024-11-09,2027-12-09,B8,2026-04-30
2192,2503-X110,116,2025-03-09,2028-02-09,Rayon8,2026-02-05
2192,2510-D397,97,2025-10-09,2028-04-09,D5,2026-04-26
2193,2310-X617,25,2023-10-09,2026-06-09,A4,2024-05-24
2193,2408-A069,61,2024-08-09,2027-02-09,C4,2025-02-05
2193,2502-M445,5,2025-02-09,2027-10-09,C5,2026-05-10
2194,2404-Y966,39,2024-04-09,2027-04-09,C10,2024-04-22
2194,2501-H870,35,2025-01-09,2028-02-09,A16,2025-06-08
2195,2501-V125,125,2025-01-09,2027-10-09,Rayon8,2025-08-10
2195,2509-V335,43,2025-09-09,2028-04-09,Rayon5,2026-05-11
2196,2405-X693,54,2024-05-09,2027-03-09,Rayon1,2025-06-18
2196,2503-H644,109,2025-03-09,2027-07-09,A12,2026-02-23
2197,2501-Y399,25,2025-01-09,2028-05-09,B14,2025-06-09
2197,2601-P776,186,2026-01-09,2029-05-09,C13,2026-04-19
2198,2410-G002,37,2024-10-09,2028-04-09,C18,2025-11-05
2198,2503-X545,148,2025-03-09,2028-10-09,Rayon9,2026-03-24
2199,2410-Z955,14,2024-10-09,2028-02-09,D12,2026-06-05
2199,2507-A849,33,2025-07-09,2028-08-09,A12,2025-09-20
2200,2408-D126,189,2024-08-09,2027-02-09,A19,2025-07-03
2200,2504-Z250,182,2025-04-09,2027-06-09,C12,2025-06-13
2200,2604-Y434,39,2026-04-09,2029-06-09,D14,2026-04-21
2201,2411-L914,157,2024-11-09,2027-04-09,D6,2026-06-21
2201,2505-B643,134,2025-05-09,2027-09-09,Rayon9,2025-11-19
2202,2404-X942,147,2024-04-09,2027-02-09,C20,2026-05-30
2202,2504-R741,73,2025-04-09,2027-07-09,A5,2025-06-14
2203,2411-B983,85,2024-11-09,2027-05-09,D20,2024-11-21
2203,2504-L268,164,2025-04-09,2027-08-09,D10,2025-10-29
2203,2511-A762,153,2025-11-09,2028-01-09,A10,2025-12-12
2204,2412-J481,136,2024-12-09,2026-12-09,B3,2026-05-20
2204,2512-M533,63,2025-12-09,2029-01-09,Rayon3,2026-05-02
2204,2605-Z519,73,2026-05-09,2029-06-09,Rayon1,2026-07-08
2205,2310-T814,139,2023-10-09,2026-05-09,D17,2025-04-01
2205,2404-E146,85,2024-04-09,2026-12-09,A16,2025-04-24
2206,2501-L053,47,2025-01-09,2027-01-09,B8,2025-12-27
2206,2509-H729,197,2025-09-09,2028-02-09,A16,2026-03-22
2206,2607-P724,131,2026-07-09,2029-06-09,C1,2026-07-09
2207,2312-H176,94,2023-12-09,2026-01-09,B17,2024-12-10
2207,2405-W696,27,2024-05-09,2027-01-09,C15,2025-03-31
2208,2404-Z542,30,2024-04-09,2027-06-09,D9,2026-02-26
2208,2412-E269,117,2024-12-09,2027-11-09,C1,2026-02-08
2208,2511-W411,166,2025-11-09,2029-04-09,Rayon4,2026-02-11
2209,2311-W918,38,2023-11-09,2026-09-09,A11,2024-05-08
2209,2408-G470,37,2024-08-09,2027-05-09,A10,2025-07-23
2210,2501-K150,9,2025-01-09,2027-12-09,Rayon6,2026-06-07
2210,2507-T228,194,2025-07-09,2028-03-09,Rayon7,2025-07-27
2211,2501-V859,103,2025-01-09,2027-10-09,A5,2026-03-04
2211,2601-C408,149,2026-01-09,2029-07-09,D11,2026-04-06
2211,2606-L380,162,2026-06-09,2029-08-09,Rayon4,2026-06-13
2212,2312-M774,128,2023-12-09,2026-07-09,B2,2025-03-11
2212,2409-G632,189,2024-09-09,2026-12-09,D4,2025-01-04
2212,2501-F275,95,2025-01-09,2028-04-09,A9,2025-09-16
2213,2412-H649,170,2024-12-09,2027-08-09,B10,2026-05-26
2213,2505-N577,34,2025-05-09,2027-12-09,Rayon2,2026-03-03
2214,2405-E531,111,2024-05-09,2027-04-09,Rayon7,2025-12-28
2214,2503-F964,172,2025-03-09,2027-05-09,C3,2026-02-21
2214,2602-N306,53,2026-02-09,2028-10-09,D16,2026-03-31
2215,2408-J272,188,2024-08-09,2026-09-09,D19,2025-12-21
2215,2501-Z067,94,2025-01-09,2028-05-09,B2,2026-04-25
2215,2505-E447,85,2025-05-09,2028-10-09,B15,2025-10-19
2216,2311-J148,161,2023-11-09,2026-05-09,Rayon6,2024-01-08
2216,2409-B185,69,2024-09-09,2027-06-09,A20,2025-07-02
2216,2507-B090,172,2025-07-09,2028-04-09,C2,2025-08-21
2217,2412-B145,187,2024-12-09,2027-09-09,A18,2025-06-13
2217,2507-Y540,43,2025-07-09,2028-05-09,Rayon9,2026-01-18
2218,2409-V048,23,2024-09-09,2027-10-09,Rayon6,2025-04-04
2218,2501-N804,83,2025-01-09,2028-04-09,B5,2025-02-13
2219,2409-M497,133,2024-09-09,2028-03-09,D19,2025-12-22
2219,2508-C596,49,2025-08-09,2028-07-09,A7,2026-01-01
2220,2408-R763,164,2024-08-09,2026-11-09,Rayon8,2026-02-08
2220,2502-N677,47,2025-02-09,2027-06-09,A11,2026-03-13
2221,2412-F550,23,2024-12-09,2028-01-09,Rayon4,2025-03-15
2221,2504-C835,13,2025-04-09,2028-04-09,B5,2026-03-21
2222,2411-E224,118,2024-11-09,2027-09-09,B4,2025-03-10
2222,2504-Z044,11,2025-04-09,2028-01-09,Rayon2,2025-08-23
2223,2310-J367,17,2023-10-09,2026-05-09,Rayon1,2024-07-10
2223,2403-Y194,186,2024-03-09,2027-06-09,A10,2025-08-13
2223,2409-H360,169,2024-09-09,2027-08-09,C16,2025-12-06
2224,2406-H815,200,2024-06-09,2027-09-09,D2,2025-04-09
2224,2503-T077,92,2025-03-09,2027-11-09,A4,2025-04-04
2224,2508-Z105,12,2025-08-09,2028-03-09,A5,2026-04-08
2225,2402-E212,29,2024-02-09,2026-02-09,Rayon4,2026-02-02
2225,2407-T160,128,2024-07-09,2027-03-09,C8,2025-04-28
2225,2411-A439,33,2024-11-09,2028-02-09,C1,2025-01-09
2226,2402-Y255,41,2024-02-09,2027-08-09,B4,2026-01-10
2226,2409-T708,68,2024-09-09,2027-10-09,Rayon8,2025-05-25
2226,2508-F785,6,2025-08-09,2027-12-09,B20,2025-10-16
2227,2310-R476,186,2023-10-09,2026-09-09,D19,2024-04-18
2227,2402-J916,37,2024-02-09,2027-01-09,A11,2024-08-07
2227,2501-J838,54,2025-01-09,2028-05-09,B4,2025-05-31
2228,2407-M820,75,2024-07-09,2026-08-09,Rayon4,2024-07-27
2228,2503-A329,169,2025-03-09,2028-08-09,D12,2025-09-09
2229,2406-T514,116,2024-06-09,2027-12-09,B12,2025-10-19
2229,2502-E010,61,2025-02-09,2028-04-09,Rayon9,2026-04-10
2229,2509-G894,173,2025-09-09,2028-06-09,A6,2026-05-19
2230,2312-P545,160,2023-12-09,2026-12-09,A17,2024-11-19
2230,2406-F570,51,2024-06-09,2027-06-09,A5,2025-03-27
2231,2406-Z253,121,2024-06-09,2026-09-09,D8,2025-06-07
2231,2412-Y040,121,2024-12-09,2027-04-09,C7,2025-06-14
2231,2510-P352,44,2025-10-09,2028-04-09,A9,2025-12-28
2232,2501-P629,19,2025-01-09,2028-02-09,B17,2025-04-06
2232,2506-N667,198,2025-06-09,2028-08-09,B17,2026-04-30
2232,2606-G776,69,2026-06-09,2029-03-09,C18,2026-07-07
2233,2311-F062,197,2023-11-09,2026-05-09,D1,2025-09-03
2233,2408-M294,44,2024-08-09,2027-02-09,A20,2025-08-22
2233,2501-B665,177,2025-01-09,2027-11-09,B19,2025-08-17
2234,2312-Y877,171,2023-12-09,2027-01-09,B10,2024-10-11
2234,2405-J169,185,2024-05-09,2027-05-09,A13,2025-03-03
2235,2404-B819,118,2024-04-09,2026-10-09,C6,2025-12-25
2235,2410-A010,119,2024-10-09,2026-12-09,Rayon4,2026-05-14
2235,2506-C332,89,2025-06-09,2028-01-09,B6,2025-10-28
2236,2412-A656,178,2024-12-09,2027-10-09,B14,2025-06-22
2236,2506-G740,132,2025-06-09,2028-02-09,A3,2025-08-28
2237,2408-T582,113,2024-08-09,2028-02-09,A3,2025-10-22
2237,2505-K478,106,2025-05-09,2028-11-09,Rayon4,2025-09-26
2237,2509-D444,47,2025-09-09,2029-02-09,D8,2026-01-12
2238,2403-P319,195,2024-03-09,2026-06-09,Rayon8,2025-05-11
2238,2408-Z929,133,2024-08-09,2027-11-09,B18,2025-12-30
2239,2402-Z602,190,2024-02-09,2027-05-09,C12,2024-12-08
2239,2501-A575,74,2025-01-09,2027-09-09,A3,2026-01-20
2240,2310-B690,141,2023-10-09,2026-09-09,C13,2024-12-19
2240,2405-F284,101,2024-05-09,2027-03-09,C17,2026-05-11
2241,2408-J366,117,2024-08-09,2027-05-09,Rayon2,2026-05-17
2241,2507-B825,132,2025-07-09,2028-06-09,C9,2026-06-10
2242,2409-B298,28,2024-09-09,2026-09-09,B4,2025-02-11
2242,2505-B668,136,2025-05-09,2028-02-09,C10,2026-04-21
2243,2404-H325,194,2024-04-09,2027-05-09,B10,2025-01-16
2243,2410-V611,78,2024-10-09,2027-09-09,Rayon6,2026-05-25
2243,2508-V550,98,2025-08-09,2028-02-09,C2,2026-01-22
2244,2412-M668,65,2024-12-09,2027-03-09,D10,2026-01-01
2244,2512-X165,75,2025-12-09,2028-07-09,A8,2026-06-01
2245,2411-E595,55,2024-11-09,2026-11-09,B10,2026-02-13
2245,2511-X072,32,2025-11-09,2028-07-09,C20,2026-01-23
2246,2410-X084,28,2024-10-09,2027-09-09,Rayon2,2024-10-25
2246,2508-F358,47,2025-08-09,2028-01-09,C12,2025-11-04
2247,2403-A319,29,2024-03-09,2027-09-09,B15,2025-06-18
2247,2410-E613,64,2024-10-09,2027-11-09,Rayon8,2026-02-20
2247,2503-C603,125,2025-03-09,2028-03-09,C20,2025-08-31
2248,2412-X226,84,2024-12-09,2027-08-09,C13,2025-11-18
2248,2507-V148,36,2025-07-09,2027-11-09,C14,2025-09-07
2249,2412-A581,140,2024-12-09,2028-06-09,B20,2026-07-06
2249,2509-J089,56,2025-09-09,2029-03-09,Rayon9,2026-01-07
2249,2607-K328,84,2026-07-09,2029-06-09,B12,2026-07-09
2250,2412-B372,35,2024-12-09,2028-05-09,Rayon7,2025-01-24
2250,2507-Y926,11,2025-07-09,2028-10-09,D2,2025-11-07
2250,2602-M665,22,2026-02-09,2029-03-09,A4,2026-04-08
2251,2402-G353,194,2024-02-09,2026-04-09,Rayon3,2025-12-10
2251,2409-Y045,194,2024-09-09,2028-03-09,A3,2025-06-27
2251,2507-Z203,4,2025-07-09,2028-08-09,Rayon2,2026-03-21
2252,2309-L543,19,2023-09-09,2026-04-09,D7,2023-10-07
2252,2409-Z579,133,2024-09-09,2027-11-09,C15,2026-03-26
2252,2509-W123,170,2025-09-09,2028-12-09,D2,2026-04-06
2253,2410-H743,68,2024-10-09,2026-10-09,B13,2024-10-26
2253,2502-J246,143,2025-02-09,2027-05-09,D13,2025-07-09
2254,2408-Y804,194,2024-08-09,2027-09-09,D6,2024-09-17
2254,2501-L560,22,2025-01-09,2028-04-09,D12,2025-07-19
2255,2408-Z221,165,2024-08-09,2028-02-09,B3,2024-11-02
2255,2501-L742,39,2025-01-09,2028-05-09,D2,2025-01-15
2255,2507-H053,106,2025-07-09,2028-09-09,C18,2026-06-25
2256,2404-J808,27,2024-04-09,2027-05-09,C16,2025-03-02
2256,2412-D061,7,2024-12-09,2028-02-09,Rayon1,2025-07-21
2256,2510-G329,42,2025-10-09,2028-03-09,A15,2026-02-13
2257,2403-P892,101,2024-03-09,2026-03-09,B16,2025-09-10
2257,2411-E442,153,2024-11-09,2028-03-09,B1,2025-04-25
2258,2411-T359,96,2024-11-09,2027-03-09,D9,2026-02-22
2258,2505-J521,114,2025-05-09,2028-09-09,Rayon5,2026-03-17
2258,2603-Z814,152,2026-03-09,2029-09-09,B1,2026-05-04
2259,2312-E230,128,2023-12-09,2026-04-09,C6,2024-03-29
2259,2404-X648,171,2024-04-09,2027-05-09,A12,2026-03-09
2259,2501-Z497,166,2025-01-09,2028-02-09,Rayon4,2025-03-30
2260,2404-N936,125,2024-04-09,2027-09-09,Rayon5,2026-06-06
2260,2410-N891,185,2024-10-09,2027-11-09,A15,2025-03-02
2261,2404-R276,200,2024-04-09,2027-10-09,Rayon8,2025-09-18
2261,2502-Z749,197,2025-02-09,2027-11-09,A9,2025-10-13
2261,2512-A841,30,2025-12-09,2028-11-09,C8,2025-12-26
2262,2309-D180,6,2023-09-09,2027-02-09,B3,2025-08-29
2262,2402-T808,26,2024-02-09,2027-08-09,B20,2025-03-15
2263,2312-C841,185,2023-12-09,2027-04-09,D15,2026-03-07
2263,2410-E109,182,2024-10-09,2027-06-09,C9,2024-11-11
2264,2411-A980,117,2024-11-09,2026-11-09,A16,2026-01-04
2264,2511-B577,93,2025-11-09,2028-08-09,Rayon3,2026-05-08
2265,2403-N503,94,2024-03-09,2026-12-09,B15,2024-07-06
2265,2502-N196,119,2025-02-09,2027-11-09,D14,2025-05-13
2265,2507-B278,131,2025-07-09,2028-08-09,Rayon1,2026-01-20
2266,2406-R695,61,2024-06-09,2027-08-09,Rayon5,2025-08-07
2266,2412-G474,165,2024-12-09,2028-01-09,C16,2026-03-22
2266,2511-B661,10,2025-11-09,2028-03-09,A15,2026-05-08
2267,2411-N619,73,2024-11-09,2028-02-09,D13,2025-03-16
2267,2509-E218,116,2025-09-09,2029-01-09,C3,2025-11-13
2267,2607-B143,68,2026-07-09,2029-12-09,B11,2026-07-10
2268,2410-B800,12,2024-10-09,2027-07-09,C15,2025-08-24
2268,2502-Z944,144,2025-02-09,2028-08-09,B17,2025-04-11
2269,2312-E689,156,2023-12-09,2026-12-09,C6,2025-03-05
2269,2412-M933,34,2024-12-09,2028-04-09,D9,2026-04-04
2269,2512-K845,68,2025-12-09,2029-04-09,Rayon9,2025-12-16
2270,2405-L957,196,2024-05-09,2027-11-09,C20,2024-12-23
2270,2504-H679,63,2025-04-09,2028-01-09,A20,2026-06-13
2270,2601-Y664,72,2026-01-09,2028-04-09,D6,2026-04-19
2271,2501-G152,138,2025-01-09,2027-06-09,D2,2025-05-09
2271,2511-N531,47,2025-11-09,2028-10-09,Rayon3,2026-04-29
2271,2604-G437,191,2026-04-09,2028-12-09,D1,2026-05-02
